id,title,overview,genres,keywords,original_language,release_date,vote_average,vote_count,popularity,runtime,adult,video,genre_list,keyword_list,genres_str,keywords_str,release_year,clean_overview,model_text
100319,붉은 문에게 319,"인천의 낡은 공단을 배경으로, 고향으로 돌아온 요리사가 가짜 뉴스로 인해 무너진 관계를 회복하려 한다. 이 과정에서 진실과 거짓을 마주하며 자신의 삶을 다시 바라본다. 코미디와 모험의 요소를 결합해 이야기를 따뜻한 시선으로 풀어낸 가상의 한국 영화.","[{""id"": 2, ""name"": ""코미디""}, {""id"": 11, ""name"": ""모험""}]","[{""id"": 110, ""name"": ""추적""}, {""id"": 114, ""name"": ""음악""}, {""id"": 103, ""name"": ""기억""}, {""id"": 119, ""name"": ""환경""}]",ko,2016-10-18,5.5,7646,30.388,117,False,False,"['코미디', '모험']","['추적', '음악', '기억', '환경']",코미디 모험,추적 음악 기억 환경,2016,"인천의 낡은 공단을 배경으로, 고향으로 돌아온 요리사가 가짜 뉴스로 인해 무너진 관계를 회복하려 한다. 이 과정에서 진실과 거짓을 마주하며 자신의 삶을 다시 바라본다. 코미디와 모험의 요소를 결합해 이야기를 따뜻한 시선으로 풀어낸 가상의 한국 영화.","인천의 낡은 공단을 배경으로, 고향으로 돌아온 요리사가 가짜 뉴스로 인해 무너진 관계를 회복하려 한다. 이 과정에서 진실과 거짓을 마주하며 자신의 삶을 다시 바라본다. 코미디와 모험의 요소를 결합해 이야기를 따뜻한 시선으로 풀어낸 가상의 한국 영화. 코미디 모험 추적 음악 기억 환경"
100320,검은 카페 320,"광주의 대학가을 배경으로, 택배 기사가 정체를 알 수 없는 음성 메시지를 매일 받기 시작한다. 이 과정에서 환경과 공존을 마주하며 자신의 삶을 다시 바라본다. 범죄와 로맨스의 요소를 결합해 이야기를 긴장감 있게 풀어낸 가상의 한국 영화.","[{""id"": 7, ""name"": ""범죄""}, {""id"": 3, ""name"": ""로맨스""}]","[{""id"": 108, ""name"": ""인공지능""}, {""id"": 115, ""name"": ""요리""}, {""id"": 117, ""name"": ""범죄""}, {""id"": 110, ""name"": ""추적""}]",ko,2016-12-07,7.3,7783,27.541,130,False,False,"['범죄', '로맨스']","['인공지능', '요리', '범죄', '추적']",범죄 로맨스,인공지능 요리 범죄 추적,2016,"광주의 대학가을 배경으로, 택배 기사가 정체를 알 수 없는 음성 메시지를 매일 받기 시작한다. 이 과정에서 환경과 공존을 마주하며 자신의 삶을 다시 바라본다. 범죄와 로맨스의 요소를 결합해 이야기를 긴장감 있게 풀어낸 가상의 한국 영화.","광주의 대학가을 배경으로, 택배 기사가 정체를 알 수 없는 음성 메시지를 매일 받기 시작한다. 이 과정에서 환경과 공존을 마주하며 자신의 삶을 다시 바라본다. 범죄와 로맨스의 요소를 결합해 이야기를 긴장감 있게 풀어낸 가상의 한국 영화. 범죄 로맨스 인공지능 요리 범죄 추적"
100321,하얀 파도의 끝 321,"외딴 섬을 배경으로, 가족과 멀어진 의사가 도시 전체의 전력이 사라진 밤에 중요한 선택을 한다. 이 과정에서 세대 간 갈등을 마주하며 자신의 삶을 다시 바라본다. 애니메이션와 SF의 요소를 결합해 이야기를 긴장감 있게 풀어낸 가상의 한국 영화.","[{""id"": 12, ""name"": ""애니메이션""}, {""id"": 10, ""name"": ""SF""}]","[{""id"": 122, ""name"": ""공동체""}, {""id"": 111, ""name"": ""성장""}, {""id"": 125, ""name"": ""탐정""}, {""id"": 101, ""name"": ""가족""}]",ko,2017-01-26,5.3,7920,26.633,78,False,False,"['애니메이션', 'SF']","['공동체', '성장', '탐정', '가족']",애니메이션 SF,공동체 성장 탐정 가족,2017,"외딴 섬을 배경으로, 가족과 멀어진 의사가 도시 전체의 전력이 사라진 밤에 중요한 선택을 한다. 이 과정에서 세대 간 갈등을 마주하며 자신의 삶을 다시 바라본다. 애니메이션와 SF의 요소를 결합해 이야기를 긴장감 있게 풀어낸 가상의 한국 영화.","외딴 섬을 배경으로, 가족과 멀어진 의사가 도시 전체의 전력이 사라진 밤에 중요한 선택을 한다. 이 과정에서 세대 간 갈등을 마주하며 자신의 삶을 다시 바라본다. 애니메이션와 SF의 요소를 결합해 이야기를 긴장감 있게 풀어낸 가상의 한국 영화. 애니메이션 SF 공동체 성장 탐정 가족"
100322,마지막 섬의 선택 322,"서울의 오래된 골목을 배경으로, 고향으로 돌아온 요리사가 하루가 반복되는 이상한 현상을 겪는다. 이 과정에서 사랑과 이별을 마주하며 자신의 삶을 다시 바라본다. 코미디와 미스터리의 요소를 결합해 이야기를 따뜻한 시선으로 풀어낸 가상의 한국 영화.","[{""id"": 2, ""name"": ""코미디""}, {""id"": 5, ""name"": ""미스터리""}]","[{""id"": 117, ""name"": ""범죄""}, {""id"": 101, ""name"": ""가족""}, {""id"": 107, ""name"": ""바다""}, {""id"": 125, ""name"": ""탐정""}]",ko,2017-03-17,7.0,8057,41.168,91,False,False,"['코미디', '미스터리']","['범죄', '가족', '바다', '탐정']",코미디 미스터리,범죄 가족 바다 탐정,2017,"서울의 오래된 골목을 배경으로, 고향으로 돌아온 요리사가 하루가 반복되는 이상한 현상을 겪는다. 이 과정에서 사랑과 이별을 마주하며 자신의 삶을 다시 바라본다. 코미디와 미스터리의 요소를 결합해 이야기를 따뜻한 시선으로 풀어낸 가상의 한국 영화.","서울의 오래된 골목을 배경으로, 고향으로 돌아온 요리사가 하루가 반복되는 이상한 현상을 겪는다. 이 과정에서 사랑과 이별을 마주하며 자신의 삶을 다시 바라본다. 코미디와 미스터리의 요소를 결합해 이야기를 따뜻한 시선으로 풀어낸 가상의 한국 영화. 코미디 미스터리 범죄 가족 바다 탐정"
100323,첫 번째 노래을 기다리며 323,"한강변을 배경으로, 택배 기사가 실종 사건의 단서가 된 노래를 해석하기 시작한다. 이 과정에서 선택과 책임을 마주하며 자신의 삶을 다시 바라본다. 범죄와 판타지의 요소를 결합해 이야기를 긴장감 있게 풀어낸 가상의 한국 영화.","[{""id"": 7, ""name"": ""범죄""}, {""id"": 9, ""name"": ""판타지""}]","[{""id"": 122, ""name"": ""공동체""}, {""id"": 112, ""name"": ""사랑""}, {""id"": 101, ""name"": ""가족""}, {""id"": 124, ""name"": ""시간여행""}]",ko,2016-10-01,5.1,8194,40.596,104,False,False,"['범죄', '판타지']","['공동체', '사랑', '가족', '시간여행']",범죄 판타지,공동체 사랑 가족 시간여행,2016,"한강변을 배경으로, 택배 기사가 실종 사건의 단서가 된 노래를 해석하기 시작한다. 이 과정에서 선택과 책임을 마주하며 자신의 삶을 다시 바라본다. 범죄와 판타지의 요소를 결합해 이야기를 긴장감 있게 풀어낸 가상의 한국 영화.","한강변을 배경으로, 택배 기사가 실종 사건의 단서가 된 노래를 해석하기 시작한다. 이 과정에서 선택과 책임을 마주하며 자신의 삶을 다시 바라본다. 범죄와 판타지의 요소를 결합해 이야기를 긴장감 있게 풀어낸 가상의 한국 영화. 범죄 판타지 공동체 사랑 가족 시간여행"
100324,낯선 탐정의 계절 324,"대구의 오래된 극장을 배경으로, 가족과 멀어진 의사가 서로 다른 목적을 가진 사람들과 뜻밖의 팀을 이룬다. 이 과정에서 지역 공동체을 마주하며 자신의 삶을 다시 바라본다. 애니메이션와 드라마의 요소를 결합해 이야기를 긴장감 있게 풀어낸 가상의 한국 영화.","[{""id"": 12, ""name"": ""애니메이션""}, {""id"": 1, ""name"": ""드라마""}]","[{""id"": 103, ""name"": ""기억""}, {""id"": 109, ""name"": ""로봇""}, {""id"": 125, ""name"": ""탐정""}, {""id"": 107, ""name"": ""바다""}]",ko,2016-11-20,7.0,8331,34.932,117,False,False,"['애니메이션', '드라마']","['기억', '로봇', '탐정', '바다']",애니메이션 드라마,기억 로봇 탐정 바다,2016,"대구의 오래된 극장을 배경으로, 가족과 멀어진 의사가 서로 다른 목적을 가진 사람들과 뜻밖의 팀을 이룬다. 이 과정에서 지역 공동체을 마주하며 자신의 삶을 다시 바라본다. 애니메이션와 드라마의 요소를 결합해 이야기를 긴장감 있게 풀어낸 가상의 한국 영화.","대구의 오래된 극장을 배경으로, 가족과 멀어진 의사가 서로 다른 목적을 가진 사람들과 뜻밖의 팀을 이룬다. 이 과정에서 지역 공동체을 마주하며 자신의 삶을 다시 바라본다. 애니메이션와 드라마의 요소를 결합해 이야기를 긴장감 있게 풀어낸 가상의 한국 영화. 애니메이션 드라마 기억 로봇 탐정 바다"
100325,잊힌 레시피의 기록 325,"달 기지을 배경으로, 고향으로 돌아온 요리사가 마을 사람들만 알고 있는 비밀스러운 규칙을 알게 된다. 이 과정에서 기술과 인간성을 마주하며 자신의 삶을 다시 바라본다. 코미디와 가족의 요소를 결합해 이야기를 따뜻한 시선으로 풀어낸 가상의 한국 영화.","[{""id"": 2, ""name"": ""코미디""}, {""id"": 8, ""name"": ""가족""}]","[{""id"": 103, ""name"": ""기억""}, {""id"": 102, ""name"": ""우정""}, {""id"": 118, ""name"": ""미래""}, {""id"": 105, ""name"": ""제주""}]",ko,2017-01-09,5.1,8468,29.29,130,False,False,"['코미디', '가족']","['기억', '우정', '미래', '제주']",코미디 가족,기억 우정 미래 제주,2017,"달 기지을 배경으로, 고향으로 돌아온 요리사가 마을 사람들만 알고 있는 비밀스러운 규칙을 알게 된다. 이 과정에서 기술과 인간성을 마주하며 자신의 삶을 다시 바라본다. 코미디와 가족의 요소를 결합해 이야기를 따뜻한 시선으로 풀어낸 가상의 한국 영화.","달 기지을 배경으로, 고향으로 돌아온 요리사가 마을 사람들만 알고 있는 비밀스러운 규칙을 알게 된다. 이 과정에서 기술과 인간성을 마주하며 자신의 삶을 다시 바라본다. 코미디와 가족의 요소를 결합해 이야기를 따뜻한 시선으로 풀어낸 가상의 한국 영화. 코미디 가족 기억 우정 미래 제주"
100326,비밀의 눈의 하루 326,"제주도의 작은 해안마을을 배경으로, 택배 기사가 인공지능이 작성한 의문의 일기를 추적한다. 이 과정에서 기억과 정체성을 마주하며 자신의 삶을 다시 바라본다. 범죄와 다큐멘터리의 요소를 결합해 이야기를 긴장감 있게 풀어낸 가상의 한국 영화.","[{""id"": 7, ""name"": ""범죄""}, {""id"": 15, ""name"": ""다큐멘터리""}]","[{""id"": 114, ""name"": ""음악""}, {""id"": 117, ""name"": ""범죄""}, {""id"": 123, ""name"": ""역사""}, {""id"": 116, ""name"": ""학교""}]",ko,2017-02-28,6.8,8605,24.506,78,False,False,"['범죄', '다큐멘터리']","['음악', '범죄', '역사', '학교']",범죄 다큐멘터리,음악 범죄 역사 학교,2017,"제주도의 작은 해안마을을 배경으로, 택배 기사가 인공지능이 작성한 의문의 일기를 추적한다. 이 과정에서 기억과 정체성을 마주하며 자신의 삶을 다시 바라본다. 범죄와 다큐멘터리의 요소를 결합해 이야기를 긴장감 있게 풀어낸 가상의 한국 영화.","제주도의 작은 해안마을을 배경으로, 택배 기사가 인공지능이 작성한 의문의 일기를 추적한다. 이 과정에서 기억과 정체성을 마주하며 자신의 삶을 다시 바라본다. 범죄와 다큐멘터리의 요소를 결합해 이야기를 긴장감 있게 풀어낸 가상의 한국 영화. 범죄 다큐멘터리 음악 범죄 역사 학교"
100327,고요한 골목에서 만난 사람 327,"강원도의 산골마을을 배경으로, 가족과 멀어진 의사가 우연히 과거의 사건과 연결된 사진을 발견한다. 이 과정에서 우정과 신뢰을 마주하며 자신의 삶을 다시 바라본다. 애니메이션와 범죄의 요소를 결합해 이야기를 긴장감 있게 풀어낸 가상의 한국 영화.","[{""id"": 12, ""name"": ""애니메이션""}, {""id"": 7, ""name"": ""범죄""}]","[{""id"": 114, ""name"": ""음악""}, {""id"": 112, ""name"": ""사랑""}, {""id"": 107, ""name"": ""바다""}, {""id"": 117, ""name"": ""범죄""}]",ko,2017-04-19,8.3,8742,27.896,91,False,False,"['애니메이션', '범죄']","['음악', '사랑', '바다', '범죄']",애니메이션 범죄,음악 사랑 바다 범죄,2017,"강원도의 산골마을을 배경으로, 가족과 멀어진 의사가 우연히 과거의 사건과 연결된 사진을 발견한다. 이 과정에서 우정과 신뢰을 마주하며 자신의 삶을 다시 바라본다. 애니메이션와 범죄의 요소를 결합해 이야기를 긴장감 있게 풀어낸 가상의 한국 영화.","강원도의 산골마을을 배경으로, 가족과 멀어진 의사가 우연히 과거의 사건과 연결된 사진을 발견한다. 이 과정에서 우정과 신뢰을 마주하며 자신의 삶을 다시 바라본다. 애니메이션와 범죄의 요소를 결합해 이야기를 긴장감 있게 풀어낸 가상의 한국 영화. 애니메이션 범죄 음악 사랑 바다 범죄"
100328,빛나는 마을의 밤 328,"전주의 한옥마을을 배경으로, 고향으로 돌아온 요리사가 가족이 숨겨온 오래된 약속의 의미를 알게 된다. 이 과정에서 가족의 의미을 마주하며 자신의 삶을 다시 바라본다. 코미디와 역사의 요소를 결합해 이야기를 따뜻한 시선으로 풀어낸 가상의 한국 영화.","[{""id"": 2, ""name"": ""코미디""}, {""id"": 14, ""name"": ""역사""}]","[{""id"": 118, ""name"": ""미래""}, {""id"": 110, ""name"": ""추적""}, {""id"": 125, ""name"": ""탐정""}, {""id"": 115, ""name"": ""요리""}]",ko,2017-06-08,6.5,8879,41.631,104,False,False,"['코미디', '역사']","['미래', '추적', '탐정', '요리']",코미디 역사,미래 추적 탐정 요리,2017,"전주의 한옥마을을 배경으로, 고향으로 돌아온 요리사가 가족이 숨겨온 오래된 약속의 의미를 알게 된다. 이 과정에서 가족의 의미을 마주하며 자신의 삶을 다시 바라본다. 코미디와 역사의 요소를 결합해 이야기를 따뜻한 시선으로 풀어낸 가상의 한국 영화.","전주의 한옥마을을 배경으로, 고향으로 돌아온 요리사가 가족이 숨겨온 오래된 약속의 의미를 알게 된다. 이 과정에서 가족의 의미을 마주하며 자신의 삶을 다시 바라본다. 코미디와 역사의 요소를 결합해 이야기를 따뜻한 시선으로 풀어낸 가상의 한국 영화. 코미디 역사 미래 추적 탐정 요리"
100329,흐린 열차의 온도 329,"가상의 미래 도시을 배경으로, 택배 기사가 폐쇄 예정인 공간을 지키기 위한 계획을 세운다. 이 과정에서 상실과 회복을 마주하며 자신의 삶을 다시 바라본다. 범죄와 액션의 요소를 결합해 이야기를 긴장감 있게 풀어낸 가상의 한국 영화.","[{""id"": 7, ""name"": ""범죄""}, {""id"": 6, ""name"": ""액션""}]","[{""id"": 122, ""name"": ""공동체""}, {""id"": 119, ""name"": ""환경""}, {""id"": 101, ""name"": ""가족""}, {""id"": 123, ""name"": ""역사""}]",ko,2017-07-28,8.3,9016,30.147,117,False,False,"['범죄', '액션']","['공동체', '환경', '가족', '역사']",범죄 액션,공동체 환경 가족 역사,2017,"가상의 미래 도시을 배경으로, 택배 기사가 폐쇄 예정인 공간을 지키기 위한 계획을 세운다. 이 과정에서 상실과 회복을 마주하며 자신의 삶을 다시 바라본다. 범죄와 액션의 요소를 결합해 이야기를 긴장감 있게 풀어낸 가상의 한국 영화.","가상의 미래 도시을 배경으로, 택배 기사가 폐쇄 예정인 공간을 지키기 위한 계획을 세운다. 이 과정에서 상실과 회복을 마주하며 자신의 삶을 다시 바라본다. 범죄와 액션의 요소를 결합해 이야기를 긴장감 있게 풀어낸 가상의 한국 영화. 범죄 액션 공동체 환경 가족 역사"
